student_id,course_id,instructor_id,classroom_id,timeslot_id
7b0d12f5-db0e-4589-b1a6-8b60a9eaa320,15,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,9,46
1f14f52d-2cb0-483d-9df4-8ebe48e98461,2,295c30fe-615a-4769-bade-21c7e3e975a9,19,7
1f14f52d-2cb0-483d-9df4-8ebe48e98461,9,d8e46018-304b-49b7-bb5b-d128007be5bd,29,37
1f14f52d-2cb0-483d-9df4-8ebe48e98461,12,fc70f172-e0d8-4202-a83b-a8d6cc75de10,1,46
b1163aa0-7f40-46a8-9df7-6932f0090eff,8,72d8246e-bd38-49b2-88c7-96f11c51f1fb,16,26
b1163aa0-7f40-46a8-9df7-6932f0090eff,21,c3c774e8-72c0-43bf-8075-97856dc04866,10,93
b1163aa0-7f40-46a8-9df7-6932f0090eff,17,7fa4b44f-6167-4bfe-b42b-5494a85f17c0,9,18
b1163aa0-7f40-46a8-9df7-6932f0090eff,22,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,30,51
b1163aa0-7f40-46a8-9df7-6932f0090eff,6,a12b297c-6ca7-436c-8318-08b5a05e1eea,29,17
ead565ca-0ae0-47bf-ae73-1345bbf1e949,7,61b6a185-51b2-47f0-bfa2-7c6615e9e145,10,33
ead565ca-0ae0-47bf-ae73-1345bbf1e949,9,cff4ee54-8789-46e5-a995-15c0dea35275,7,23
ead565ca-0ae0-47bf-ae73-1345bbf1e949,19,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,21,85
6117cad0-8676-49f0-b705-0ebeb6f64866,21,59424c88-808c-4285-b95a-607928e016a1,2,73
6117cad0-8676-49f0-b705-0ebeb6f64866,8,79463069-f838-4edd-9438-cdc4c95e75a2,7,43
6117cad0-8676-49f0-b705-0ebeb6f64866,17,79463069-f838-4edd-9438-cdc4c95e75a2,5,66
6117cad0-8676-49f0-b705-0ebeb6f64866,18,57a87455-1a19-4d48-90c9-bd9040670f85,27,98
6117cad0-8676-49f0-b705-0ebeb6f64866,20,8913dd3b-624d-4610-837e-ca0063075e6b,19,81
482c1fcf-8912-491a-8fd9-7a754ea08a2c,16,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,12,22
482c1fcf-8912-491a-8fd9-7a754ea08a2c,13,df3e4352-c037-4293-aeb8-74b7aae6fb8a,7,73
482c1fcf-8912-491a-8fd9-7a754ea08a2c,6,8913dd3b-624d-4610-837e-ca0063075e6b,4,99
b78c5e43-e34e-4791-a5c8-7492c700d306,10,b53f72f1-d162-4f47-a6af-c538db450833,18,69
168ef34d-3768-4819-8c7f-99d4857d13a5,7,57a87455-1a19-4d48-90c9-bd9040670f85,8,47
5c2987d9-aa96-489b-9497-1a13a3c2653a,4,c3453dc3-772c-4d3b-b535-e058788237ed,28,86
5c2987d9-aa96-489b-9497-1a13a3c2653a,9,d372a3ee-4ff5-48df-a5f2-7da725570f5e,4,69
43e71817-b115-4e5f-8e42-07eaf48880dd,2,d372a3ee-4ff5-48df-a5f2-7da725570f5e,12,75
43e71817-b115-4e5f-8e42-07eaf48880dd,6,cff4ee54-8789-46e5-a995-15c0dea35275,18,27
43e71817-b115-4e5f-8e42-07eaf48880dd,18,fc70f172-e0d8-4202-a83b-a8d6cc75de10,26,54
43e71817-b115-4e5f-8e42-07eaf48880dd,22,c3c774e8-72c0-43bf-8075-97856dc04866,20,3
43e71817-b115-4e5f-8e42-07eaf48880dd,4,e1cf4dad-91e9-442f-857c-910eccf92228,17,51
c60ba994-3320-4e27-b6ee-9eb26df9ebca,8,e1cf4dad-91e9-442f-857c-910eccf92228,20,17
c60ba994-3320-4e27-b6ee-9eb26df9ebca,11,59424c88-808c-4285-b95a-607928e016a1,17,82
c60ba994-3320-4e27-b6ee-9eb26df9ebca,15,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,2,22
c60ba994-3320-4e27-b6ee-9eb26df9ebca,1,79463069-f838-4edd-9438-cdc4c95e75a2,19,97
71ce7bd5-d7ce-4ac4-af93-bb335ef52320,7,309c4ad8-2776-4955-b1b5-8ab5409090ad,2,59
fcc47ba0-0450-485e-b046-9a62ed2bf874,5,7fa4b44f-6167-4bfe-b42b-5494a85f17c0,27,95
fcc47ba0-0450-485e-b046-9a62ed2bf874,6,d372a3ee-4ff5-48df-a5f2-7da725570f5e,26,18
fcc47ba0-0450-485e-b046-9a62ed2bf874,9,309c4ad8-2776-4955-b1b5-8ab5409090ad,15,86
fcc47ba0-0450-485e-b046-9a62ed2bf874,20,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,18,17
fcc47ba0-0450-485e-b046-9a62ed2bf874,4,d3f82f56-4d74-4c26-a4c7-d20f153383cb,19,1
fd269dba-7b57-4744-8434-f897e62a9c22,11,5922b91c-31eb-443e-b15f-acbae8cf8831,14,87
fd269dba-7b57-4744-8434-f897e62a9c22,5,21f1397e-1a61-401a-bc67-1e74523bf8d8,26,22
5d8eeb4f-e649-4f6d-a363-977cdedc96f7,2,1a544d73-a68c-4d6c-8d83-98d999716ab5,5,88
5d8eeb4f-e649-4f6d-a363-977cdedc96f7,16,d8e46018-304b-49b7-bb5b-d128007be5bd,11,81
5d8eeb4f-e649-4f6d-a363-977cdedc96f7,3,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,4,16
5d8eeb4f-e649-4f6d-a363-977cdedc96f7,11,21f1397e-1a61-401a-bc67-1e74523bf8d8,13,83
dcab310a-7230-4f1b-8621-525c209aa3d2,20,1a544d73-a68c-4d6c-8d83-98d999716ab5,20,55
bf694a3f-add2-4ba4-8b54-8e4192feb213,10,72d8246e-bd38-49b2-88c7-96f11c51f1fb,7,71
bf694a3f-add2-4ba4-8b54-8e4192feb213,15,61b6a185-51b2-47f0-bfa2-7c6615e9e145,16,99
bf694a3f-add2-4ba4-8b54-8e4192feb213,1,d372a3ee-4ff5-48df-a5f2-7da725570f5e,13,17
bf694a3f-add2-4ba4-8b54-8e4192feb213,7,d8e46018-304b-49b7-bb5b-d128007be5bd,27,2
bf694a3f-add2-4ba4-8b54-8e4192feb213,3,c3453dc3-772c-4d3b-b535-e058788237ed,27,24
05293fa3-0e83-4541-97ae-d5e30c81e2e7,7,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,7,88
05293fa3-0e83-4541-97ae-d5e30c81e2e7,6,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,4,99
05293fa3-0e83-4541-97ae-d5e30c81e2e7,12,2f638a13-eb24-4d61-ad54-7aaf0b822823,4,49
05293fa3-0e83-4541-97ae-d5e30c81e2e7,11,df3e4352-c037-4293-aeb8-74b7aae6fb8a,18,54
05293fa3-0e83-4541-97ae-d5e30c81e2e7,2,8eb8ab26-579c-4927-8866-9f0cfb37824a,30,18
686000c7-da12-4bbc-aa0e-e76320b02904,3,d4fba2d9-c269-4d11-82f8-e94787f74bc1,14,93
686000c7-da12-4bbc-aa0e-e76320b02904,5,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,3,62
6c70c8b4-f06f-4e62-a39f-c0bd20e9768b,9,309c4ad8-2776-4955-b1b5-8ab5409090ad,26,5
0000217e-c7c1-4d2d-be1d-25c688876bb7,16,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,9,22
bf2cc552-db9e-44bd-b9e9-32d1c6fd1d13,1,d7e101e3-1c37-4827-872a-2a9e7994aaab,12,44
bf2cc552-db9e-44bd-b9e9-32d1c6fd1d13,21,b53f72f1-d162-4f47-a6af-c538db450833,1,85
c3c047af-d39e-4157-84b3-379253ea651a,15,d4fba2d9-c269-4d11-82f8-e94787f74bc1,28,29
c3c047af-d39e-4157-84b3-379253ea651a,8,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,2,39
c3c047af-d39e-4157-84b3-379253ea651a,6,55a493f1-a88a-4fe2-b666-b93388223926,2,43
c3c047af-d39e-4157-84b3-379253ea651a,14,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,7,31
c3c047af-d39e-4157-84b3-379253ea651a,5,ba2adea1-5399-4c45-9c94-9f26f726f62e,23,72
64bc8c73-680a-44ee-b853-93f90fabb00d,7,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,29,41
c302f21d-3cb7-4a99-b22b-a02d856cc4e6,22,57a87455-1a19-4d48-90c9-bd9040670f85,6,32
23cd10d0-63ad-4c49-abbc-3e5416429c28,11,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,17,18
23cd10d0-63ad-4c49-abbc-3e5416429c28,20,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,6,30
23cd10d0-63ad-4c49-abbc-3e5416429c28,7,fc70f172-e0d8-4202-a83b-a8d6cc75de10,6,57
23cd10d0-63ad-4c49-abbc-3e5416429c28,8,61b6a185-51b2-47f0-bfa2-7c6615e9e145,10,79
9f8b3ff8-550f-474b-934c-67e0d81ca30d,20,d372a3ee-4ff5-48df-a5f2-7da725570f5e,1,42
9f8b3ff8-550f-474b-934c-67e0d81ca30d,16,8913dd3b-624d-4610-837e-ca0063075e6b,25,79
9f8b3ff8-550f-474b-934c-67e0d81ca30d,15,c0969d1b-26f7-4e83-9b27-3a4a0551f760,23,59
9f8b3ff8-550f-474b-934c-67e0d81ca30d,11,0eb47436-5e7e-4cba-99f5-fad4a55378c2,2,65
9f8b3ff8-550f-474b-934c-67e0d81ca30d,12,c3c774e8-72c0-43bf-8075-97856dc04866,24,54
721fecc0-e4fb-4be5-8bdc-5f30c9446b39,4,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,28,61
721fecc0-e4fb-4be5-8bdc-5f30c9446b39,14,c8a0eed4-ccd5-46fc-8b97-64b89728d342,12,37
721fecc0-e4fb-4be5-8bdc-5f30c9446b39,9,57a87455-1a19-4d48-90c9-bd9040670f85,4,29
721fecc0-e4fb-4be5-8bdc-5f30c9446b39,16,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,15,28
d942f5c2-34f7-4eff-a4a7-0dd2f64302bc,14,fc70f172-e0d8-4202-a83b-a8d6cc75de10,13,97
f93aa5cd-583d-4907-8aa7-f0bcc75afbe8,10,d8e46018-304b-49b7-bb5b-d128007be5bd,27,93
f93aa5cd-583d-4907-8aa7-f0bcc75afbe8,6,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,1,38
75b01fe2-062b-45ef-9b38-4dc34f5fedd5,12,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,29,5
75b01fe2-062b-45ef-9b38-4dc34f5fedd5,15,8913dd3b-624d-4610-837e-ca0063075e6b,17,61
75b01fe2-062b-45ef-9b38-4dc34f5fedd5,11,61b6a185-51b2-47f0-bfa2-7c6615e9e145,29,38
75b01fe2-062b-45ef-9b38-4dc34f5fedd5,16,cff4ee54-8789-46e5-a995-15c0dea35275,7,7
3357f920-4632-45e1-b642-7cf429af20d7,2,0eb47436-5e7e-4cba-99f5-fad4a55378c2,5,64
2647044a-d351-47b3-ba56-82ebfd23aa77,10,449de61b-f2b5-406f-8445-17b960996d0a,30,17
d7dd3dec-af75-4f15-98c1-17434bacb705,4,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,18,32
d7dd3dec-af75-4f15-98c1-17434bacb705,17,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,1,12
d7dd3dec-af75-4f15-98c1-17434bacb705,8,72d8246e-bd38-49b2-88c7-96f11c51f1fb,22,47
c05bb120-39f2-4866-b93c-63298d48fdba,10,59424c88-808c-4285-b95a-607928e016a1,4,89
c05bb120-39f2-4866-b93c-63298d48fdba,5,e09c188d-aea7-4cf2-9bb6-6eed739db033,23,4
f3859133-a425-4374-b532-de392cba6a0e,15,309c4ad8-2776-4955-b1b5-8ab5409090ad,17,98
f3859133-a425-4374-b532-de392cba6a0e,13,aec9a7a7-c8be-461b-8047-f0c97726edf1,4,89
04b7cbdc-6f5d-49f0-9226-f56fc6404583,5,79463069-f838-4edd-9438-cdc4c95e75a2,26,58
04b7cbdc-6f5d-49f0-9226-f56fc6404583,12,0be1929c-a780-4078-9e98-6df4cf99c936,4,83
04b7cbdc-6f5d-49f0-9226-f56fc6404583,8,d4fba2d9-c269-4d11-82f8-e94787f74bc1,15,5
04117a8b-4ace-4704-b637-57013278ae38,3,d8e46018-304b-49b7-bb5b-d128007be5bd,5,68
04117a8b-4ace-4704-b637-57013278ae38,17,d372a3ee-4ff5-48df-a5f2-7da725570f5e,9,74
04117a8b-4ace-4704-b637-57013278ae38,1,2086fb93-7036-4127-b46f-14b11794fd56,17,43
04117a8b-4ace-4704-b637-57013278ae38,10,59424c88-808c-4285-b95a-607928e016a1,25,33
04117a8b-4ace-4704-b637-57013278ae38,14,80dad91e-02f0-4182-ae63-9bfe710a66b9,9,97
68263e72-7140-4f93-a424-ebd19d2d8690,17,d8e46018-304b-49b7-bb5b-d128007be5bd,26,54
c313d165-bf3c-410b-b8aa-431590771cf9,21,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,16,88
c313d165-bf3c-410b-b8aa-431590771cf9,13,a12b297c-6ca7-436c-8318-08b5a05e1eea,17,50
c313d165-bf3c-410b-b8aa-431590771cf9,4,2086fb93-7036-4127-b46f-14b11794fd56,5,54
b8a2dd01-2dd2-4115-b13a-10c32807c254,4,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,29,58
b8a2dd01-2dd2-4115-b13a-10c32807c254,1,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,18,67
b8a2dd01-2dd2-4115-b13a-10c32807c254,17,fc70f172-e0d8-4202-a83b-a8d6cc75de10,10,79
b8a2dd01-2dd2-4115-b13a-10c32807c254,5,fc70f172-e0d8-4202-a83b-a8d6cc75de10,13,19
acfa9ee3-f942-4191-b38e-4371f8d76251,7,fe8c95dc-f314-472c-a317-83d7bb76fbc9,20,51
acfa9ee3-f942-4191-b38e-4371f8d76251,9,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,12,76
acfa9ee3-f942-4191-b38e-4371f8d76251,1,d4fba2d9-c269-4d11-82f8-e94787f74bc1,22,90
acfa9ee3-f942-4191-b38e-4371f8d76251,20,d8e46018-304b-49b7-bb5b-d128007be5bd,10,7
acfa9ee3-f942-4191-b38e-4371f8d76251,22,0eb47436-5e7e-4cba-99f5-fad4a55378c2,29,28
794c1a55-8675-4cc2-9afb-fd798fb754c6,17,8eb8ab26-579c-4927-8866-9f0cfb37824a,18,30
794c1a55-8675-4cc2-9afb-fd798fb754c6,3,aec9a7a7-c8be-461b-8047-f0c97726edf1,8,62
794c1a55-8675-4cc2-9afb-fd798fb754c6,2,2f638a13-eb24-4d61-ad54-7aaf0b822823,16,93
794c1a55-8675-4cc2-9afb-fd798fb754c6,21,80dad91e-02f0-4182-ae63-9bfe710a66b9,3,77
a0561843-edea-447f-bc39-420ef4068796,22,2f638a13-eb24-4d61-ad54-7aaf0b822823,10,65
a0561843-edea-447f-bc39-420ef4068796,5,e1cf4dad-91e9-442f-857c-910eccf92228,12,36
a0561843-edea-447f-bc39-420ef4068796,4,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,2,56
d2fbac3f-0e9c-4b44-9db5-42e92fd1833d,5,72d8246e-bd38-49b2-88c7-96f11c51f1fb,20,100
d2fbac3f-0e9c-4b44-9db5-42e92fd1833d,20,ba2adea1-5399-4c45-9c94-9f26f726f62e,7,73
d2fbac3f-0e9c-4b44-9db5-42e92fd1833d,8,b53f72f1-d162-4f47-a6af-c538db450833,27,2
d2fbac3f-0e9c-4b44-9db5-42e92fd1833d,18,21f1397e-1a61-401a-bc67-1e74523bf8d8,22,42
d2fbac3f-0e9c-4b44-9db5-42e92fd1833d,19,d3f82f56-4d74-4c26-a4c7-d20f153383cb,2,47
8cc5c54a-cdd0-4a6c-9425-ab10a8a9553f,19,e09c188d-aea7-4cf2-9bb6-6eed739db033,24,21
8cc5c54a-cdd0-4a6c-9425-ab10a8a9553f,12,79463069-f838-4edd-9438-cdc4c95e75a2,6,79
8cc5c54a-cdd0-4a6c-9425-ab10a8a9553f,6,55a493f1-a88a-4fe2-b666-b93388223926,26,54
8cc5c54a-cdd0-4a6c-9425-ab10a8a9553f,15,449de61b-f2b5-406f-8445-17b960996d0a,21,15
72f573ea-eb44-401e-8ed4-c61f1e767692,1,0eb47436-5e7e-4cba-99f5-fad4a55378c2,17,37
72f573ea-eb44-401e-8ed4-c61f1e767692,6,c3453dc3-772c-4d3b-b535-e058788237ed,25,27
72f573ea-eb44-401e-8ed4-c61f1e767692,4,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,6,15
72f573ea-eb44-401e-8ed4-c61f1e767692,21,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,10,70
b4ce0bb3-42c2-463c-b143-d7f5ac0f46ac,5,b53f72f1-d162-4f47-a6af-c538db450833,11,45
b4ce0bb3-42c2-463c-b143-d7f5ac0f46ac,1,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,9,92
b4ce0bb3-42c2-463c-b143-d7f5ac0f46ac,8,79463069-f838-4edd-9438-cdc4c95e75a2,21,44
b4ce0bb3-42c2-463c-b143-d7f5ac0f46ac,7,ba2adea1-5399-4c45-9c94-9f26f726f62e,17,34
fa926b38-f314-428b-8084-a206e2cceb40,14,295c30fe-615a-4769-bade-21c7e3e975a9,11,55
fa926b38-f314-428b-8084-a206e2cceb40,16,c0969d1b-26f7-4e83-9b27-3a4a0551f760,8,69
a91a2c9f-2ed4-49c2-a223-a6efd4169d87,2,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,15,19
a91a2c9f-2ed4-49c2-a223-a6efd4169d87,21,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,19,27
a91a2c9f-2ed4-49c2-a223-a6efd4169d87,9,449de61b-f2b5-406f-8445-17b960996d0a,13,95
a91a2c9f-2ed4-49c2-a223-a6efd4169d87,4,d7e101e3-1c37-4827-872a-2a9e7994aaab,10,27
43f4a33e-9903-40e5-82dd-3b58add2a058,4,295c30fe-615a-4769-bade-21c7e3e975a9,21,39
43f4a33e-9903-40e5-82dd-3b58add2a058,17,d372a3ee-4ff5-48df-a5f2-7da725570f5e,8,15
b4b7bf38-49b3-4673-bf3f-6fdf44bc7049,12,b53f72f1-d162-4f47-a6af-c538db450833,16,19
b4b7bf38-49b3-4673-bf3f-6fdf44bc7049,7,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,14,41
b4b7bf38-49b3-4673-bf3f-6fdf44bc7049,14,a12b297c-6ca7-436c-8318-08b5a05e1eea,28,60
b4b7bf38-49b3-4673-bf3f-6fdf44bc7049,2,57a87455-1a19-4d48-90c9-bd9040670f85,5,12
b4b7bf38-49b3-4673-bf3f-6fdf44bc7049,4,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,5,84
234ee898-7941-46bd-823e-f82a2591e6df,13,c3c774e8-72c0-43bf-8075-97856dc04866,21,14
234ee898-7941-46bd-823e-f82a2591e6df,1,1a544d73-a68c-4d6c-8d83-98d999716ab5,8,44
234ee898-7941-46bd-823e-f82a2591e6df,4,d8e46018-304b-49b7-bb5b-d128007be5bd,19,60
234ee898-7941-46bd-823e-f82a2591e6df,10,fe8c95dc-f314-472c-a317-83d7bb76fbc9,10,11
5f1ae2d4-84f2-4860-9c85-902615473487,7,0eb47436-5e7e-4cba-99f5-fad4a55378c2,7,46
5f1ae2d4-84f2-4860-9c85-902615473487,9,55a493f1-a88a-4fe2-b666-b93388223926,28,41
5f1ae2d4-84f2-4860-9c85-902615473487,16,d7e101e3-1c37-4827-872a-2a9e7994aaab,21,62
5f1ae2d4-84f2-4860-9c85-902615473487,3,8913dd3b-624d-4610-837e-ca0063075e6b,29,84
6148b07e-b8cd-4b33-b578-ec261c0bd1ae,22,309c4ad8-2776-4955-b1b5-8ab5409090ad,1,35
6148b07e-b8cd-4b33-b578-ec261c0bd1ae,19,ba2adea1-5399-4c45-9c94-9f26f726f62e,15,3
6148b07e-b8cd-4b33-b578-ec261c0bd1ae,10,cff4ee54-8789-46e5-a995-15c0dea35275,8,98
6148b07e-b8cd-4b33-b578-ec261c0bd1ae,14,df3e4352-c037-4293-aeb8-74b7aae6fb8a,10,42
f3bf6528-b1d8-42ee-8fdd-4676d377260e,9,b53f72f1-d162-4f47-a6af-c538db450833,21,95
f3bf6528-b1d8-42ee-8fdd-4676d377260e,21,cff4ee54-8789-46e5-a995-15c0dea35275,19,37
36efbd58-3fd8-4ecf-a29b-1fe0df1e69ae,20,e1cf4dad-91e9-442f-857c-910eccf92228,7,68
36efbd58-3fd8-4ecf-a29b-1fe0df1e69ae,5,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,22,26
36efbd58-3fd8-4ecf-a29b-1fe0df1e69ae,22,1a544d73-a68c-4d6c-8d83-98d999716ab5,20,40
6ef48436-448e-4841-b2ca-4bc11947a1e7,6,d7e101e3-1c37-4827-872a-2a9e7994aaab,20,31
6ef48436-448e-4841-b2ca-4bc11947a1e7,7,e1cf4dad-91e9-442f-857c-910eccf92228,24,32
6ef48436-448e-4841-b2ca-4bc11947a1e7,5,61b6a185-51b2-47f0-bfa2-7c6615e9e145,2,32
2b0d31b4-8ca5-42d4-aece-bc50b6c6117e,22,d4fba2d9-c269-4d11-82f8-e94787f74bc1,25,5
2b0d31b4-8ca5-42d4-aece-bc50b6c6117e,7,80dad91e-02f0-4182-ae63-9bfe710a66b9,7,30
4bd6b851-0ecf-44f5-a155-86298ab7d0a2,1,fe8c95dc-f314-472c-a317-83d7bb76fbc9,27,52
9ef230d5-f643-4934-a6a3-e61393f4da0d,3,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,2,52
9ef230d5-f643-4934-a6a3-e61393f4da0d,1,1a544d73-a68c-4d6c-8d83-98d999716ab5,25,98
9ef230d5-f643-4934-a6a3-e61393f4da0d,5,cff4ee54-8789-46e5-a995-15c0dea35275,23,88
9ef230d5-f643-4934-a6a3-e61393f4da0d,20,d4fba2d9-c269-4d11-82f8-e94787f74bc1,30,19
9ef230d5-f643-4934-a6a3-e61393f4da0d,11,309c4ad8-2776-4955-b1b5-8ab5409090ad,14,19
2fd2ca74-87d4-42d4-b596-baecc5f2e81e,18,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,28,2
2fd2ca74-87d4-42d4-b596-baecc5f2e81e,20,c3453dc3-772c-4d3b-b535-e058788237ed,14,49
f3fb4330-bdbd-4280-a43b-9885049d55c9,14,8eb8ab26-579c-4927-8866-9f0cfb37824a,22,41
f3fb4330-bdbd-4280-a43b-9885049d55c9,4,d372a3ee-4ff5-48df-a5f2-7da725570f5e,11,9
f3fb4330-bdbd-4280-a43b-9885049d55c9,18,0eb47436-5e7e-4cba-99f5-fad4a55378c2,19,19
f3fb4330-bdbd-4280-a43b-9885049d55c9,10,61b6a185-51b2-47f0-bfa2-7c6615e9e145,25,7
2b01d9c0-1796-46d7-a033-5b1db5807521,16,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,16,25
2b01d9c0-1796-46d7-a033-5b1db5807521,8,6ddac491-3bfa-420a-8098-f3c741f530b6,15,51
2b01d9c0-1796-46d7-a033-5b1db5807521,15,0eb47436-5e7e-4cba-99f5-fad4a55378c2,8,5
2b01d9c0-1796-46d7-a033-5b1db5807521,19,cff4ee54-8789-46e5-a995-15c0dea35275,28,36
2b01d9c0-1796-46d7-a033-5b1db5807521,11,c8a0eed4-ccd5-46fc-8b97-64b89728d342,25,39
8238eec0-be2d-4f4e-a20e-9949ccd13c17,16,79463069-f838-4edd-9438-cdc4c95e75a2,19,86
d753fdde-2dd7-47be-8739-9f3ec93dccc5,5,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,15,53
d753fdde-2dd7-47be-8739-9f3ec93dccc5,3,c3453dc3-772c-4d3b-b535-e058788237ed,29,41
d753fdde-2dd7-47be-8739-9f3ec93dccc5,4,b53f72f1-d162-4f47-a6af-c538db450833,26,52
d753fdde-2dd7-47be-8739-9f3ec93dccc5,18,21f1397e-1a61-401a-bc67-1e74523bf8d8,16,31
d753fdde-2dd7-47be-8739-9f3ec93dccc5,11,59424c88-808c-4285-b95a-607928e016a1,21,71
83896c70-f0af-4040-830e-451e078a66a1,1,2086fb93-7036-4127-b46f-14b11794fd56,28,68
83896c70-f0af-4040-830e-451e078a66a1,9,c0969d1b-26f7-4e83-9b27-3a4a0551f760,2,47
83896c70-f0af-4040-830e-451e078a66a1,4,80dad91e-02f0-4182-ae63-9bfe710a66b9,10,29
83896c70-f0af-4040-830e-451e078a66a1,7,449de61b-f2b5-406f-8445-17b960996d0a,16,83
83896c70-f0af-4040-830e-451e078a66a1,20,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,12,100
7f0305b2-bf9b-45a8-87ed-78c6a94b92bd,17,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,28,3
7f0305b2-bf9b-45a8-87ed-78c6a94b92bd,19,e1cf4dad-91e9-442f-857c-910eccf92228,2,10
7f0305b2-bf9b-45a8-87ed-78c6a94b92bd,6,d8e46018-304b-49b7-bb5b-d128007be5bd,10,40
7f0305b2-bf9b-45a8-87ed-78c6a94b92bd,13,57a87455-1a19-4d48-90c9-bd9040670f85,18,57
5a40f657-6167-4af4-a8b8-70d8afbb6088,21,ba2adea1-5399-4c45-9c94-9f26f726f62e,20,92
5a40f657-6167-4af4-a8b8-70d8afbb6088,17,a12b297c-6ca7-436c-8318-08b5a05e1eea,7,58
5a40f657-6167-4af4-a8b8-70d8afbb6088,15,5922b91c-31eb-443e-b15f-acbae8cf8831,3,62
5a40f657-6167-4af4-a8b8-70d8afbb6088,3,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,9,58
5a40f657-6167-4af4-a8b8-70d8afbb6088,8,aec9a7a7-c8be-461b-8047-f0c97726edf1,1,86
dbe88435-b7a9-4ec2-a087-0254427d726b,9,5922b91c-31eb-443e-b15f-acbae8cf8831,27,97
dbe88435-b7a9-4ec2-a087-0254427d726b,12,c3453dc3-772c-4d3b-b535-e058788237ed,25,83
df4d11d8-9518-4597-a2d1-590fa16ce8ce,22,2086fb93-7036-4127-b46f-14b11794fd56,14,68
df4d11d8-9518-4597-a2d1-590fa16ce8ce,10,d8e46018-304b-49b7-bb5b-d128007be5bd,21,24
df4d11d8-9518-4597-a2d1-590fa16ce8ce,2,295c30fe-615a-4769-bade-21c7e3e975a9,18,61
df4d11d8-9518-4597-a2d1-590fa16ce8ce,7,b53f72f1-d162-4f47-a6af-c538db450833,25,5
df4d11d8-9518-4597-a2d1-590fa16ce8ce,11,2086fb93-7036-4127-b46f-14b11794fd56,9,3
fa2f63e2-dba6-4379-905a-f2e6d231078b,7,55a493f1-a88a-4fe2-b666-b93388223926,19,21
fa2f63e2-dba6-4379-905a-f2e6d231078b,5,1a544d73-a68c-4d6c-8d83-98d999716ab5,4,18
fa2f63e2-dba6-4379-905a-f2e6d231078b,22,57a87455-1a19-4d48-90c9-bd9040670f85,18,73
55b58a5e-facd-4d6b-bfa5-110c67cfb097,2,e1cf4dad-91e9-442f-857c-910eccf92228,2,41
55b58a5e-facd-4d6b-bfa5-110c67cfb097,20,57a87455-1a19-4d48-90c9-bd9040670f85,13,15
55b58a5e-facd-4d6b-bfa5-110c67cfb097,10,295c30fe-615a-4769-bade-21c7e3e975a9,15,32
55b58a5e-facd-4d6b-bfa5-110c67cfb097,7,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,18,21
55b58a5e-facd-4d6b-bfa5-110c67cfb097,15,21f1397e-1a61-401a-bc67-1e74523bf8d8,21,12
96847fcf-c46d-4140-8a44-7a69a359cb4e,7,b53f72f1-d162-4f47-a6af-c538db450833,26,7
09bb0f20-ea87-4fb1-a8c1-aac51d051c55,2,309c4ad8-2776-4955-b1b5-8ab5409090ad,2,36
